# Generated 2020-10-06 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-10-06, "None", "http://altcbs.com/uaa.exe", b7aa4a355e114b63b21d0d4ed8d3d588, 593bd38d777d49a020a838a901ea91a65109f6cb, c725eea92437455b05cf0c4007e63abff342befc67e4b8ad0e60eaa96074955e, 6144:enIaYsoa4tNxShORBBaYCUSCikSZEb3LKbCrUsMK8xs0cfAVfczgSx0+2nGuFN+T:qfN7mXytp8X/s3NhBwBU1A28nTncQ04,"660433.bin.TMP", Windows executable (MZ), 956280 bytes, nh:7889a42ba714830a625b619320d0e76d, mh:0d85b6010855deb37811ee2ed33918e5
2020-10-06, "None", "http://amvotech.com/wp-admin/images/wpcloud.php?n=c3ZydHJ6", 4ce60eb5ec944d8088c64f7a3a998cbe, 6d694480b797108730f412a82778c6bc2962baae, 7f5f68e3163fd4aae367b129dc4d519000905b78d66e6933e7b091053eadd98f, 3072:u1uJoCGsy/koEW8ewZCZ+uS101dE7jrEn2qIA:u4vPQZp5yjP,"659787.bin.TMP", Windows executable (MZ), 123392 bytes, nh:a1ea780ba51f970a4958672927bf693f, mh:2c09d128fa0e8f009f5c3491a14d046e
2020-10-06, "None", "http://behash.com/work.sh", a8f6711760fd4f5653e0848c72267cac, 24002af08aeaabce4f9c1c5f67486dde0665e1cc, c1e198ac3c34251b5c33c9611a171586710be07b0a013ec991f8bffb48bc91d2, 12:Q6d7d+KqiWWKoiIXbW646vA7SIXra946v+82nEjILFBnanK2KbJx97rV3cOo970E:QXKasLW6li7ba9laxBan67rVhop0E,"658844.bin.TMP", Unix shell script (.sh), 689 bytes, -, -
2020-10-06, "None", "https://docs.google.com/uc?id=19Fm7yzuQjxNSAuNTd1tllk1wYsNrbfdg", a25f16b71feac96810800c7d281a93d8, e5d716e4d3687e79e99a70607bcbcec37ebfa73d, 69ab644fb35bff52b9fb5b4d8cff404ea4269d01a0dc34ab7bac1fd9e353ef09, 768:ImQk3hOdsylKlgxopeiBNhZFGzE+cL2kdAJfesxmNY6GK4AFLZ:+k3hOdsylKlgxopeiBNhZFGzE+cL2kd5,"659697.bin.TMP", MSI or Microsoft Office Legacy (DOC PPT XLS), 42496 bytes, -, -
2020-10-06, "None", "https://freshstorage2020.com/xlsafh2323d22asds/details_0510s.xls", c4f2a54b26d5311b433814d6a011d116, 2dc03895f765616e2c91a7f86907e95eb9a9ae2a, d715a05fb7470b39587a83a953b8bed6951dd4601a5a893617916edf782706a1, 6144:CgerzfajfO7GPPrz04qCCZ2GVWgmQORWZN2AGvL9w/DW6pZm:7erzfajfaGnrz0BCS2GVWgJ27zS/DnC,"659974.bin.TMP", MSI or Microsoft Office Legacy (DOC PPT XLS), 253440 bytes, -, -
2020-10-06, "phsihing spam", "https://www.vacantspaces.co.uk/wp-includes/20201005_5020287.jar", 6335fc9edb4e281f4f3bb82f2e377783, 71219a5a058f3cadd42dd3ca53a87e050e36f3c8, 29cc2841e7fd7a8b7c7bccd74d4cb458003b7c66affbe8d5465294e2de8a4cc8, 6144:E8UBjUd1F0Se40z5mMKdN3THSui/igGBnPX/dROwzIx0J4bXD+jEa9LW6X:E94TLazDmhHSuiqZBnPXVTzIH+zX,"658156.bin.TMP", PKZipped file (Office .JAR .WAR), 403595 bytes, -, -
2020-10-06, "Qakbot Quakbot", "http://etlapgyartas.hu/0510.gif", 743bf45a9da54949f031dfe78ce6c921, 93e5cd922d594a5c5c6ceea5f0305a5bbf005012, 52895a1578c08850f88604669db463b9577a6fdbd7f67c62410a4779931ecb56, 6144:mVIMIJuZI+73MAYi5ywG93iNWHA0VJa2m6avnY1DR3vF:jMiuZI+7cQywG93UIpP3d,"660532.bin.TMP", Windows executable (MZ), 4223040 bytes, nh:02ab0d64ddfcf812e250612d0dc0f3fc, mh:81568a2e8cdd2db42bba34425b881344
2020-10-06, "shellscript", "http://139.162.42.8/Anon_bins.sh", 34af45d20822b4a02bc683a793f05c1c, b6ecd2fc1088ade37000c337b776aa87227a2ce9, a064d9828d998b6be740a3e7b7064a0f16c40308970a633f654d04fbcde4999e, 24:vd/o+d/nd/yc4kd/YAasd/vd/VUsd/FK+d/lEsd/Xd/9Jd/GGd/Q:vNzNnNH4kNrbNvNV5Ng+NnNXN9JNnNQ,"659500.bin.TMP", Unix shell script (.sh), 1504 bytes, -, -
2020-10-06, "shellscript", "http://143.110.149.252/kalibins.sh", 57ee4a996d3a649d9d5a68902b9f17e9, bb71b8ae75f4190dff58d95c1fcd8be7ff3f13bd, ebcbd215ad074670773bf28835e8c390602c51c59ef880b0ae2e9ebb1ffe16ff, 12:q0FqsV0Fq20F0ac43fX0FWeekX0Fmtk0FuaX0Fj1FZ0FuRzEX0FqDi0FsgV8po0G:vqs+qj0ac4kWasmJsj+AEsqTstJG1,"659526.bin.TMP", Unix shell script (.sh), 1540 bytes, -, -
2020-10-06, "shellscript", "http://171.22.24.108/GhOul.sh", df76d0a544e4dc3060ba4fbae4e38f24, f9119cdd023ddc640233d537eb611df5202d2353, 0235e4ad5c39dd3841b309548fd148fa2ddf555e0bd2319eb199f8f8a8a61253, 12:q0FZPedeQX0FZ1+X0FZceF0X0FZEAqX0FZYS9bSTnX0FZSBX0FZYQyX0FZaQpeXj:vJes1fD6ArDMKHRptdzHRp3L4lsA,"659521.bin.TMP", Unix shell script (.sh), 2046 bytes, -, -
2020-10-06, "shellscript", "http://172.245.156.101/Percocetbins.sh", 18a05b698a60a6dea3b82104a39b740c, 678280f8a5aa8b39698b035c9252a5152f1dd88e, 3de8e09421c8c9c3e8c6b2bbd6c4bc0ee5eba85b111058a47207f6d2a255f7fe, 48:vKPKuuKtVKMkK7KjrKUraKO/sKDsCKHKDK6B:vKPKuuKtVKMkK7KjrKWaKOUKDsCKHKD3,"659547.bin.TMP", Unix shell script (.sh), 1552 bytes, -, -
2020-10-06, "shellscript", "http://194.87.138.97/Pemex.sh", 057f0528fb29b14a5d54bce844dbf318, 0f17cb09d5683d23b5ff5849f758d0e512049e05, 9d1e1e19b2371bdbbdb2e9679f66c983c8d19e8ca865e2a168ade07f0087b2fa, 48:vNh3VN0+ZoNomDTNJPQiN6MwN7p9NgKuNqcKN9zDNTRzNuAmu:vNh3VN0+uNtDTNJPpN6MwN7p9NgKuNqV,"661287.bin.TMP", Unix shell script (.sh), 1966 bytes, -, -
2020-10-06, "shellscript", "http://2.57.122.211/axisbins.sh", 255af01db4da6d945ae34b2ddfbb306f, c83b18eebf4ce845216bf711139e284a68c327fe, 4dad573ae0ca09f2cdd490b239801ab623ae73d24e26ec024701318d88808440, 12:q0FUsV0FU20FLc43fX0FgeekX0FYs+k0FQaX0Fp1FZ0FQFEX0FUm0FvV8po0FYjT:vUs+UjLc4kgas4fsp+CEsUT2JIX,"657691.bin.TMP", Unix shell script (.sh), 1504 bytes, -, -
2020-10-06, "shellscript", "http://23.254.230.218/SnOoPy.sh", dde75fdb7e31cbb5082df0ef01f396b5, 87d50ee391642a88f1cbdb6f1ce73937fbe45384, 8773f1322186ad0f597638d65ff9eaf5e7cc465e443f1d19f66306d7757d4025, 12:q0FG5ew0Fmo0w8SA0F7wH90FNoj0FIqs0FBm0FIkq0FKK2/0Fwn0FOX0FKK2/0F0:vGAhh0dSxM2NoghBTlpjw8Ospjpy,"659499.bin.TMP", Unix shell script (.sh), 2111 bytes, -, -
2020-10-06, "shellscript", "http://45.95.168.138/tempbins.sh", 15917961bac6063481040fcc4af85061, cbd80d0978a0aaff4116d680da328cf5fd1153e9, f7e374f479296d08a98d549c93433ec13ddeaf6835ea9d76d0bf33c23ff24682, 12:q0FMV0FW0FGc43fX0FvneekX0FZk0FWX0FZK1FZ0FiGEX0FG0FMV8po0Fq0O0F8:vM+DGc4kvnasLWsZK+JEszhJqG8,"658352.bin.TMP", Unix shell script (.sh), 1516 bytes, -, -
