# Generated 2020-12-08 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/armv6l", 724d9833bdfc475171f6aa55b19c13b1, 9a1fe68c024f67497a3174cd2b59bef2ba6e49b7, c2ed8e584344c763a92dc628485cc6ebcba653de76a4a8c39ceb877d07b99552, 3072:Cv/WwsLgaq353qHiCOvhOp/qkDQHbeskmhxQwoVSUNu:KPLaq351hOp/qkLskmhxQwoVSUNu,"898669.bin.TMP", Linux executable (ELF), 143019 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/i586", c47b16464b6ba6f300ed5155afe1a724, 149d990b28e4500300981aac2c71fcad229cd35e, edb33e11217aff195dd1b2960e926aa7ab2eb8393a4a610f685a2f4738ff2aab, 3072:VK1z13U6HzHoXRtmTUhQogBEmmFVcqq0GnDZT:VK7DDeKlogBEmmFVcqq0GnDZT,"898666.bin.TMP", Linux executable (ELF), 100042 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/i686", 735c5d27fed8d28f7673aedcbd334c4c, a2c057a375a5811131af21b07c1c566876d62d97, 965d803aa797ddd47915dd1682c800d9d97a44d6f0f172dac7a6257efc8da45e, 3072:wW8FUmgujld6Mkxm6AJ+4fxHmmFVcqq0GnDZT:wJFv4Lm6AJ+4fxHmmFVcqq0GnDZT,"898693.bin.TMP", Linux executable (ELF), 104138 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/m68k", b2bb8414d6721036c4255ee492553545, 7e8fffd6b7d898ffe06fc398aafe721974db93b6, 639de27e148cf95e4d5371d303b5443b7b7a9ed14b17965386f085866b90dc63, 3072:Ydg8GXIDvGIk1MG8+mjypvZ8oamm/QcuLB1niDNb:YuFX0GIk1MHyphdamm/QcuLB1niDNb,"898657.bin.TMP", Linux executable (ELF), 118090 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/mips", 31740f854a427ccf26114ee44538d4dc, 5fa4191cd7cb9243dcabc4d3e41cc88027382ed4, 0102281a1c1643b186d1593e5a070eeea96ea36a9a451f24b413397aab9a28f6, 3072:JW6dm9tS1aRGQdK76t/zC4I5mrThPaLEnvPrNb:c6IG+LCdmrThPaLEnvPrNb,"898696.bin.TMP", Linux executable (ELF), 155428 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/mipsel", 1d9b991931f950209c97b27f61750cbd, 379b9ca25fb12a8baa306aef67f76c9a8e83ccbd, 42c4ad328a85c2bcc92369696c0bb6fe67f770e30e59dcb027b7e221da69ef93, 3072:dgZc9h1jlnLA2PiXYeyCcBVNMVGuo9mrThPaLEnvPrNb:dd7lnLA2PiIeyZBVWDo9mrThPaLEnvP5,"898656.bin.TMP", Linux executable (ELF), 155476 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/powerpc", 3c2cc2db758180edc5ea59a942aca4e2, 63247bf3cb351b40325a2048517f72067adc32cd, f748ec402f61fbf67d4b22b2fc135e2f6fe01f322ba002d9f908404b96c02c85, 3072:pC/4rdZHsXsZwwR9hNk5mm/QcuLmHniPNb:pCwrvHwsZwY9hOmm/QcuLmHniPNb,"898695.bin.TMP", Linux executable (ELF), 116786 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/sh4", c980cd6d5a44ebef72b80d90d0973e59, 328e9e22a4886a74d2b9cce4e016784b1d845628, a753720edc4af9af040522673cb7f578df7ae27428895e8fbe12735e83bb96c1, 3072:MDVLSItJP+Xsp4JlN3HTjmH1cuEgvniuN/:MDV+ItJH2l3HTjmH1cuEgvniuN/,"898679.bin.TMP", Linux executable (ELF), 112633 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/sparc", 64c84effd0a51bcf6a81a29bfbe8145d, 031b7dd792291197e511d78e405b330deeb130a1, 2769b873211932b4b2cf783b513421fa26e767d3251faa4d078c5e9c6841832f, 3072:wsrp9xV+GZTZepNPhj+e3fSqPaL7ymm/QMurB1nKGNb:SMQplVaamm/QMurB1nKGNb,"898680.bin.TMP", Linux executable (ELF), 129856 bytes, -, -
2020-12-08, "bashlite elf gafgyt", "http://40.87.121.159/x86", a4c8b33f0604cba3c4a5bc9613b23aba, 2b2a54417eb879e723db231ee8c4f598cc56e4fc, a40daf96ed746a1436d1507b17373a127306b8b97867817966b93352ba731420, 3072:kiry859a2ADJf9wHYqbgFFo8+HeAb+TRCm7FnVqfJXFWbNb:T9a2aLqkrMqsm7FnVqfJXFWbNb,"898694.bin.TMP", Linux executable (ELF), 116503 bytes, -, -
