# Generated 2020-06-12 by Glenn Larsson (@pro_integritate). Creative Commons Attribution 
2020-06-12, "elf mirai", "http://37.49.224.218/bins/qazwsxedcrfvtgbyhnujmikolp.arm6", 81fe944b4ccb3d857423c8c8af988572, 77e6e6460193ff0cd128e21d4ef9f79bafc4152a, e8de68725489e798107508187577dfe017bfc3475d0f81bf5205edc94d1ae245, 768:97X8GQvG9efvdqfWTAykHRlJxRDe5xSdGaehUQ89q3UELQ0k:97X8GiGsfvdqfW0y+C5xScZhUeLdk,"388533.bin.TMP", Linux executable (ELF), 32120 bytes, -, -
2020-06-12, "elf mirai", "http://37.49.224.218/bins/qazwsxedcrfvtgbyhnujmikolp.m68k", 10b306fe17c26be4c687e970faab0015, a2daf65670b656a0a98d66b3b40afc3977930333, 3e21b36ede8d4356aaa01f0ac6cc2f1164f46f3bed8e6d2e286e51a9bfeae1d1, 768:gemEJAxBObDE/3wg4GkW+fe+t6k4KIMAAOFfup8Ak/Bthj8/FnPfmn3EvK/h:gkw/3YW/+UMcWp8Ak/B8/FnXmnUK/h,"388527.bin.TMP", Linux executable (ELF), 72108 bytes, -, -
2020-06-12, "elf mirai", "http://37.49.224.218/bins/qazwsxedcrfvtgbyhnujmikolp.mpsl", 011a18e6782ac11b3934e4bf9847c276, 3725d5d75946c21186936f657e6d6d02b6e99db6, ecc3218068f82a23f4a060705375f49804afe3a87a6362f5f14c6819222c68d8, 768:QvpkVVIN66K3/cs9LFX97Kzfp13xUMV5S4WIeWd:Qvb66CpX9+zNzVhV,"388528.bin.TMP", Linux executable (ELF), 30564 bytes, -, -
2020-06-12, "elf mirai", "http://37.49.224.218/bins/qazwsxedcrfvtgbyhnujmikolp.sh4", c16366e05c88fe0ec5861476379e01c1, 6b2700678cdb16f5ecaad999fdac7c31fefea3f9, ea03276290d1952a54c53b714eecec25cf3a4d81f6b84e3fbedd984be5e93f18, 1536:raIStzjFNCti4wtpMOxSmUK/N41rn0/3R+CNq:r7Stzj3Ctvu52n43R+,"388531.bin.TMP", Linux executable (ELF), 66848 bytes, -, -
2020-06-12, "elf mirai", "http://37.49.224.218/bins/qazwsxedcrfvtgbyhnujmikolp.spc", 85bcfa7977fd7d73e21a685c0ffd3d78, 744d1ac350a13e4ed4fb0652e81491d30656a60e, 3c503f80e89412357ee3a0b105c0ee4b525cc5b1e1f03684f05d48ed38afdae6, 1536:r/6QnwZWPTht9ASf6N2MNomMDjc5LRfEu:DFpVfHAndRf5,"388532.bin.TMP", Linux executable (ELF), 76696 bytes, -, -
2020-06-12, "elf mirai", "http://37.49.224.218/bins/qazwsxedcrfvtgbyhnujmikolp.x86", 4ca0042bbe9bb7676bb75130f092862a, 49d4602034dc97bd7da132126facff9442722acb, 5b1a7eb2d95b5888c02d703014b00292116729db88ce95aa657cc1b1f1f5b317, 384:MyIHdSTyvnMpfG3IYZsZQ0WBAWo2aueIYbYwuDgodl1U/ONgbRmfDbX+v1Re:oCCnwG3IqiQ3Ar2a/kpDgCAOWbRm7ce,"388530.bin.TMP", Linux executable (ELF), 27788 bytes, -, -
2020-06-12, "elf mirai", "http://80.211.239.70/lmaoWTF/loligang.arm5", 94f06d85b8c0876b78f2f147e3b86a13, 632472bb4fb33054f6ae1f55e8ba8913be199650, 3ed4d099f508696f6d80316389f15bbbb24cc8184534708f95b93e2475090e87, 1536:dOxGfyRWiPLacGXWzM9l6yTzpl84ETjpk19y20Yvck6YceZWGzD6MH:dOxkyRWiPkjX0QckVcwL/H,"388549.bin.TMP", Linux executable (ELF), 62680 bytes, -, -
2020-06-12, "elf mirai", "http://80.211.239.70/lmaoWTF/loligang.arm6", 39330521a151d5c4812667434323e813, 79090b8e3ddb7b76794181d22dc82811beba31cf, 1ac9f5226b3eeaad1621fb72c6e6ead0faf7f5c7a81dd4b88833ddf14b20dc21, 1536:29n7/xkRBFg3yFhk20WtEu+1F4YPjaduBcPYO9mrsplDKZUlQBKXAVan1X+F8JyC:gJTyHknWt/+L4qjmugd9mrsplDKZUlQs,"388551.bin.TMP", Linux executable (ELF), 83072 bytes, -, -
2020-06-12, "elf mirai", "http://80.211.239.70/lmaoWTF/loligang.m68k", ce00a160efd4d7da894b455e350804b6, 346e51ed825309fdd0f5d15998de3407d58712c0, d5322a68ad9a5ee7144009791d4f88d9fa5c65ebfc512c8e1a0edde0686d4f7d, 768:mYuzcClmYrJfIGh6HHaihHHeIXXdauZj0CGeWx3ytvptM7edUo+f1prazNQePbL:mYqcCRrdIC6HHaiFu/eM7edJg1pmzX,"388552.bin.TMP", Linux executable (ELF), 54336 bytes, -, -
2020-06-12, "elf mirai", "http://80.211.239.70/lmaoWTF/loligang.mips", e623fc8742b45e1b213770f4677729ff, cf324216320d82f2d2eb5823269d8470ad41ca22, dfe78fba4a526e62feb4060460cd600de7555cee064ada8bddad6fc31f52c2e0, 1536:1YRdsnDd6C6gb/ZVyDYjMbwqZ9f0vfwW9ufY1C+KBtyRirfXDOiOd3J:CHsnD8/gb/zyDv9f0HD9FC+KBtyR6/DS,"388542.bin.TMP", Linux executable (ELF), 89332 bytes, -, -
